region_cd,sido_cd,sgg_cd,umd_cd,ri_cd,locatjumin_cd,locatjijuk_cd,locatadd_nm,locat_order,locat_rm,locathigh_cd,locallow_nm,adpt_de
4480035031,44,800,350,31,4480035031,4480035031,충청남도 홍성군 은하면 장척리,11,,4480035000,장척리,
4480036000,44,800,360,00,4480036000,4480036000,충청남도 홍성군 결성면,8,,4480000000,결성면,
4480036021,44,800,360,21,4480036021,4480036021,충청남도 홍성군 결성면 읍내리,1,,4480036000,읍내리,
4480036022,44,800,360,22,4480036022,4480036022,충청남도 홍성군 결성면 성호리,2,,4480036000,성호리,
4480036023,44,800,360,23,4480036023,4480036023,충청남도 홍성군 결성면 성남리,3,,4480036000,성남리,
4480036024,44,800,360,24,4480036024,4480036024,충청남도 홍성군 결성면 금곡리,4,,4480036000,금곡리,
4480036025,44,800,360,25,4480036025,4480036025,충청남도 홍성군 결성면 성곡리,5,,4480036000,성곡리,
4480036026,44,800,360,26,4480036026,4480036026,충청남도 홍성군 결성면 무량리,6,,4480036000,무량리,
4480036027,44,800,360,27,4480036027,4480036027,충청남도 홍성군 결성면 교항리,7,,4480036000,교항리,
4480036028,44,800,360,28,4480036028,4480036028,충청남도 홍성군 결성면 용호리,8,,4480036000,용호리,
4480036029,44,800,360,29,4480036029,4480036029,충청남도 홍성군 결성면 형산리,9,,4480036000,형산리,
4480037000,44,800,370,00,4480037000,4480037000,충청남도 홍성군 서부면,9,,4480000000,서부면,
4480037021,44,800,370,21,4480037021,4480037021,충청남도 홍성군 서부면 이호리,1,,4480037000,이호리,
4480037022,44,800,370,22,4480037022,4480037022,충청남도 홍성군 서부면 광리,2,,4480037000,광리,
4480037023,44,800,370,23,4480037023,4480037023,충청남도 홍성군 서부면 궁리,3,,4480037000,궁리,
4480037024,44,800,370,24,4480037024,4480037024,충청남도 홍성군 서부면 상황리,4,,4480037000,상황리,
4480037025,44,800,370,25,4480037025,4480037025,충청남도 홍성군 서부면 거차리,5,,4480037000,거차리,
4480037026,44,800,370,26,4480037026,4480037026,충청남도 홍성군 서부면 어사리,6,,4480037000,어사리,
4480037027,44,800,370,27,4480037027,4480037027,충청남도 홍성군 서부면 남당리,7,,4480037000,남당리,
4480037028,44,800,370,28,4480037028,4480037028,충청남도 홍성군 서부면 신리,8,,4480037000,신리,
4480037029,44,800,370,29,4480037029,4480037029,충청남도 홍성군 서부면 양곡리,9,,4480037000,양곡리,
4480037030,44,800,370,30,4480037030,4480037030,충청남도 홍성군 서부면 판교리,10,,4480037000,판교리,
4480037031,44,800,370,31,4480037031,4480037031,충청남도 홍성군 서부면 중리,11,,4480037000,중리,
4480037032,44,800,370,32,4480037032,4480037032,충청남도 홍성군 서부면 죽도리,12,,4480037000,죽도리,
4480038000,44,800,380,00,4480038000,4480038000,충청남도 홍성군 갈산면,10,,4480000000,갈산면,
4480038021,44,800,380,21,4480038021,4480038021,충청남도 홍성군 갈산면 상촌리,1,,4480038000,상촌리,
4480038022,44,800,380,22,4480038022,4480038022,충청남도 홍성군 갈산면 내갈리,2,,4480038000,내갈리,
4480038023,44,800,380,23,4480038023,4480038023,충청남도 홍성군 갈산면 신안리,3,,4480038000,신안리,
4480038024,44,800,380,24,4480038024,4480038024,충청남도 홍성군 갈산면 가곡리,4,,4480038000,가곡리,
4480038025,44,800,380,25,4480038025,4480038025,충청남도 홍성군 갈산면 갈오리,5,,4480038000,갈오리,
4480038026,44,800,380,26,4480038026,4480038026,충청남도 홍성군 갈산면 동산리,6,,4480038000,동산리,
4480038027,44,800,380,27,4480038027,4480038027,충청남도 홍성군 갈산면 쌍천리,7,,4480038000,쌍천리,
4480038028,44,800,380,28,4480038028,4480038028,충청남도 홍성군 갈산면 행산리,8,,4480038000,행산리,
4480038029,44,800,380,29,4480038029,4480038029,충청남도 홍성군 갈산면 오두리,9,,4480038000,오두리,
4480038030,44,800,380,30,4480038030,4480038030,충청남도 홍성군 갈산면 부기리,10,,4480038000,부기리,
4480038031,44,800,380,31,4480038031,4480038031,충청남도 홍성군 갈산면 기산리,11,,4480038000,기산리,
4480038032,44,800,380,32,4480038032,4480038032,충청남도 홍성군 갈산면 동성리,12,,4480038000,동성리,
4480038033,44,800,380,33,4480038033,4480038033,충청남도 홍성군 갈산면 취생리,13,,4480038000,취생리,
4480038034,44,800,380,34,4480038034,4480038034,충청남도 홍성군 갈산면 운곡리,14,,4480038000,운곡리,
4480038035,44,800,380,35,4480038035,4480038035,충청남도 홍성군 갈산면 와리,15,,4480038000,와리,
4480038036,44,800,380,36,4480038036,4480038036,충청남도 홍성군 갈산면 대사리,16,,4480038000,대사리,
4480039000,44,800,390,00,4480039000,4480039000,충청남도 홍성군 구항면,11,,4480000000,구항면,
4480039021,44,800,390,21,4480039021,4480039021,충청남도 홍성군 구항면 황곡리,1,,4480039000,황곡리,
4480039022,44,800,390,22,4480039022,4480039022,충청남도 홍성군 구항면 오봉리,2,,4480039000,오봉리,
4480039023,44,800,390,23,4480039023,4480039023,충청남도 홍성군 구항면 공리,3,,4480039000,공리,
4480039024,44,800,390,24,4480039024,4480039024,충청남도 홍성군 구항면 남산리,4,,4480039000,남산리,
4480039025,44,800,390,25,4480039025,4480039025,충청남도 홍성군 구항면 장양리,5,,4480039000,장양리,
4480039026,44,800,390,26,4480039026,4480039026,충청남도 홍성군 구항면 태봉리,6,,4480039000,태봉리,
4480039027,44,800,390,27,4480039027,4480039027,충청남도 홍성군 구항면 내현리,7,,4480039000,내현리,
4480039028,44,800,390,28,4480039028,4480039028,충청남도 홍성군 구항면 지정리,8,,4480039000,지정리,
4480039029,44,800,390,29,4480039029,4480039029,충청남도 홍성군 구항면 대정리,9,,4480039000,대정리,
4480039030,44,800,390,30,4480039030,4480039030,충청남도 홍성군 구항면 신곡리,10,,4480039000,신곡리,
4480039031,44,800,390,31,4480039031,4480039031,충청남도 홍성군 구항면 청광리,11,,4480039000,청광리,
4480039032,44,800,390,32,4480039032,4480039032,충청남도 홍성군 구항면 마온리,12,,4480039000,마온리,
4481000000,44,810,000,00,4481000000,4481000000,충청남도 예산군,13,,4400000000,예산군,
4481025000,44,810,250,00,4481025000,4481025000,충청남도 예산군 예산읍,1,,4481000000,예산읍,
4481025021,44,810,250,21,4481025021,4481025021,충청남도 예산군 예산읍 예산리,1,,4481025000,예산리,
4481025022,44,810,250,22,4481025022,4481025022,충청남도 예산군 예산읍 향천리,2,,4481025000,향천리,
4481025023,44,810,250,23,4481025023,4481025023,충청남도 예산군 예산읍 대회리,3,,4481025000,대회리,
4481025024,44,810,250,24,4481025024,4481025024,충청남도 예산군 예산읍 주교리,4,,4481025000,주교리,
4481025025,44,810,250,25,4481025025,4481025025,충청남도 예산군 예산읍 산성리,5,,4481025000,산성리,
4481025026,44,810,250,26,4481025026,4481025026,충청남도 예산군 예산읍 발연리,6,,4481025000,발연리,
4481025027,44,810,250,27,4481025027,4481025027,충청남도 예산군 예산읍 석양리,7,,4481025000,석양리,
4481025028,44,810,250,28,4481025028,4481025028,충청남도 예산군 예산읍 관작리,8,,4481025000,관작리,
4518036024,45,180,360,24,4518036024,4518036024,전라북도 정읍시 덕천면 우덕리,4,,4518036000,우덕리,
4481025029,44,810,250,29,4481025029,4481025029,충청남도 예산군 예산읍 창소리,9,,4481025000,창소리,
4481025030,44,810,250,30,4481025030,4481025030,충청남도 예산군 예산읍 신례원리,10,,4481025000,신례원리,
4481025031,44,810,250,31,4481025031,4481025031,충청남도 예산군 예산읍 간양리,11,,4481025000,간양리,
4481025032,44,810,250,32,4481025032,4481025032,충청남도 예산군 예산읍 궁평리,12,,4481025000,궁평리,
4481025033,44,810,250,33,4481025033,4481025033,충청남도 예산군 예산읍 수철리,13,,4481025000,수철리,
4481025300,44,810,253,00,4481025300,4481025300,충청남도 예산군 삽교읍,2,,4481000000,삽교읍,
4481025321,44,810,253,21,4481025321,4481025321,충청남도 예산군 삽교읍 두리,1,,4481025300,두리,
4481025322,44,810,253,22,4481025322,4481025322,충청남도 예산군 삽교읍 삽교리,2,,4481025300,삽교리,
4481025323,44,810,253,23,4481025323,4481025323,충청남도 예산군 삽교읍 평촌리,3,,4481025300,평촌리,
4481025324,44,810,253,24,4481025324,4481025324,충청남도 예산군 삽교읍 수촌리,4,,4481025300,수촌리,
4481025325,44,810,253,25,4481025325,4481025325,충청남도 예산군 삽교읍 이리,5,,4481025300,이리,
4481025326,44,810,253,26,4481025326,4481025326,충청남도 예산군 삽교읍 목리,6,,4481025300,목리,
4481025327,44,810,253,27,4481025327,4481025327,충청남도 예산군 삽교읍 신리,7,,4481025300,신리,
4481025328,44,810,253,28,4481025328,4481025328,충청남도 예산군 삽교읍 안치리,8,,4481025300,안치리,
4481025329,44,810,253,29,4481025329,4481025329,충청남도 예산군 삽교읍 송산리,9,,4481025300,송산리,
4481025330,44,810,253,30,4481025330,4481025330,충청남도 예산군 삽교읍 역리,10,,4481025300,역리,
4481025331,44,810,253,31,4481025331,4481025331,충청남도 예산군 삽교읍 상하리,11,,4481025300,상하리,
4481025332,44,810,253,32,4481025332,4481025332,충청남도 예산군 삽교읍 창정리,12,,4481025300,창정리,
4481025333,44,810,253,33,4481025333,4481025333,충청남도 예산군 삽교읍 가리,13,,4481025300,가리,
4481025334,44,810,253,34,4481025334,4481025334,충청남도 예산군 삽교읍 상성리,14,,4481025300,상성리,
4481025335,44,810,253,35,4481025335,4481025335,충청남도 예산군 삽교읍 용동리,15,,4481025300,용동리,
4481025336,44,810,253,36,4481025336,4481025336,충청남도 예산군 삽교읍 하포리,16,,4481025300,하포리,
4481025337,44,810,253,37,4481025337,4481025337,충청남도 예산군 삽교읍 성리,17,,4481025300,성리,
4481025338,44,810,253,38,4481025338,4481025338,충청남도 예산군 삽교읍 신가리,18,,4481025300,신가리,
4481025339,44,810,253,39,4481025339,4481025339,충청남도 예산군 삽교읍 방아리,19,,4481025300,방아리,
4481025340,44,810,253,40,4481025340,4481025340,충청남도 예산군 삽교읍 효림리,20,,4481025300,효림리,
4481025341,44,810,253,41,4481025341,4481025341,충청남도 예산군 삽교읍 월산리,21,,4481025300,월산리,
4481031000,44,810,310,00,4481031000,4481031000,충청남도 예산군 대술면,3,,4481000000,대술면,
4481031021,44,810,310,21,4481031021,4481031021,충청남도 예산군 대술면 화천리,1,,4481031000,화천리,
4481031022,44,810,310,22,4481031022,4481031022,충청남도 예산군 대술면 농리,2,,4481031000,농리,
4481031023,44,810,310,23,4481031023,4481031023,충청남도 예산군 대술면 상항리,3,,4481031000,상항리,
4481031024,44,810,310,24,4481031024,4481031024,충청남도 예산군 대술면 방산리,4,,4481031000,방산리,
4481031025,44,810,310,25,4481031025,4481031025,충청남도 예산군 대술면 장복리,5,,4481031000,장복리,
4481031026,44,810,310,26,4481031026,4481031026,충청남도 예산군 대술면 송석리,6,,4481031000,송석리,
4481031027,44,810,310,27,4481031027,4481031027,충청남도 예산군 대술면 화산리,7,,4481031000,화산리,
4481031028,44,810,310,28,4481031028,4481031028,충청남도 예산군 대술면 궐곡리,8,,4481031000,궐곡리,
4481031029,44,810,310,29,4481031029,4481031029,충청남도 예산군 대술면 시산리,9,,4481031000,시산리,
4481031030,44,810,310,30,4481031030,4481031030,충청남도 예산군 대술면 산정리,10,,4481031000,산정리,
4481031031,44,810,310,31,4481031031,4481031031,충청남도 예산군 대술면 마전리,11,,4481031000,마전리,
4481031032,44,810,310,32,4481031032,4481031032,충청남도 예산군 대술면 이티리,12,,4481031000,이티리,
4481032000,44,810,320,00,4481032000,4481032000,충청남도 예산군 신양면,4,,4481000000,신양면,
4481032021,44,810,320,21,4481032021,4481032021,충청남도 예산군 신양면 신양리,1,,4481032000,신양리,
4481032022,44,810,320,22,4481032022,4481032022,충청남도 예산군 신양면 황계리,2,,4481032000,황계리,
4481032023,44,810,320,23,4481032023,4481032023,충청남도 예산군 신양면 무봉리,3,,4481032000,무봉리,
4481032024,44,810,320,24,4481032024,4481032024,충청남도 예산군 신양면 녹문리,4,,4481032000,녹문리,
4481032025,44,810,320,25,4481032025,4481032025,충청남도 예산군 신양면 서계양리,5,,4481032000,서계양리,
4481032026,44,810,320,26,4481032026,4481032026,충청남도 예산군 신양면 불원리,6,,4481032000,불원리,
4481032027,44,810,320,27,4481032027,4481032027,충청남도 예산군 신양면 시왕리,7,,4481032000,시왕리,
4481032028,44,810,320,28,4481032028,4481032028,충청남도 예산군 신양면 연리,8,,4481032000,연리,
4481032029,44,810,320,29,4481032029,4481032029,충청남도 예산군 신양면 귀곡리,9,,4481032000,귀곡리,
4481032030,44,810,320,30,4481032030,4481032030,충청남도 예산군 신양면 하천리,10,,4481032000,하천리,
4481032031,44,810,320,31,4481032031,4481032031,충청남도 예산군 신양면 죽천리,11,,4481032000,죽천리,
4481032032,44,810,320,32,4481032032,4481032032,충청남도 예산군 신양면 가지리,12,,4481032000,가지리,
4481032033,44,810,320,33,4481032033,4481032033,충청남도 예산군 신양면 만사리,13,,4481032000,만사리,
4481032034,44,810,320,34,4481032034,4481032034,충청남도 예산군 신양면 여래미리,14,,4481032000,여래미리,
4481032035,44,810,320,35,4481032035,4481032035,충청남도 예산군 신양면 대덕리,15,,4481032000,대덕리,
4481032036,44,810,320,36,4481032036,4481032036,충청남도 예산군 신양면 차동리,16,,4481032000,차동리,
4481033000,44,810,330,00,4481033000,4481033000,충청남도 예산군 광시면,5,,4481000000,광시면,
4481033021,44,810,330,21,4481033021,4481033021,충청남도 예산군 광시면 광시리,1,,4481033000,광시리,
4481033022,44,810,330,22,4481033022,4481033022,충청남도 예산군 광시면 노전리,2,,4481033000,노전리,
4481033023,44,810,330,23,4481033023,4481033023,충청남도 예산군 광시면 운산리,3,,4481033000,운산리,
4481033024,44,810,330,24,4481033024,4481033024,충청남도 예산군 광시면 하장대리,4,,4481033000,하장대리,
4481033025,44,810,330,25,4481033025,4481033025,충청남도 예산군 광시면 은사리,5,,4481033000,은사리,
4481033026,44,810,330,26,4481033026,4481033026,충청남도 예산군 광시면 구례리,6,,4481033000,구례리,
4481033027,44,810,330,27,4481033027,4481033027,충청남도 예산군 광시면 마사리,7,,4481033000,마사리,
4481033028,44,810,330,28,4481033028,4481033028,충청남도 예산군 광시면 신대리,8,,4481033000,신대리,
4481033029,44,810,330,29,4481033029,4481033029,충청남도 예산군 광시면 관음리,9,,4481033000,관음리,
4481033030,44,810,330,30,4481033030,4481033030,충청남도 예산군 광시면 동산리,10,,4481033000,동산리,
4481033031,44,810,330,31,4481033031,4481033031,충청남도 예산군 광시면 장전리,11,,4481033000,장전리,
4481033032,44,810,330,32,4481033032,4481033032,충청남도 예산군 광시면 월송리,12,,4481033000,월송리,
4481033033,44,810,330,33,4481033033,4481033033,충청남도 예산군 광시면 서초정리,13,,4481033000,서초정리,
4481033034,44,810,330,34,4481033034,4481033034,충청남도 예산군 광시면 신흥리,14,,4481033000,신흥리,
4481033035,44,810,330,35,4481033035,4481033035,충청남도 예산군 광시면 장신리,15,,4481033000,장신리,
4481033036,44,810,330,36,4481033036,4481033036,충청남도 예산군 광시면 용두리,16,,4481033000,용두리,
4481033037,44,810,330,37,4481033037,4481033037,충청남도 예산군 광시면 미곡리,17,,4481033000,미곡리,
4481033038,44,810,330,38,4481033038,4481033038,충청남도 예산군 광시면 시목리,18,,4481033000,시목리,
4481033039,44,810,330,39,4481033039,4481033039,충청남도 예산군 광시면 가덕리,19,,4481033000,가덕리,
4481033040,44,810,330,40,4481033040,4481033040,충청남도 예산군 광시면 대리,20,,4481033000,대리,
4481034000,44,810,340,00,4481034000,4481034000,충청남도 예산군 대흥면,6,,4481000000,대흥면,
4481034021,44,810,340,21,4481034021,4481034021,충청남도 예산군 대흥면 동서리,1,,4481034000,동서리,
4481034022,44,810,340,22,4481034022,4481034022,충청남도 예산군 대흥면 상중리,2,,4481034000,상중리,
4481034023,44,810,340,23,4481034023,4481034023,충청남도 예산군 대흥면 교촌리,3,,4481034000,교촌리,
4481034024,44,810,340,24,4481034024,4481034024,충청남도 예산군 대흥면 송지리,4,,4481034000,송지리,
4481034025,44,810,340,25,4481034025,4481034025,충청남도 예산군 대흥면 대야리,5,,4481034000,대야리,
4481034026,44,810,340,26,4481034026,4481034026,충청남도 예산군 대흥면 신속리,6,,4481034000,신속리,
4481034027,44,810,340,27,4481034027,4481034027,충청남도 예산군 대흥면 노동리,7,,4481034000,노동리,
4481034028,44,810,340,28,4481034028,4481034028,충청남도 예산군 대흥면 지곡리,8,,4481034000,지곡리,
4481034029,44,810,340,29,4481034029,4481034029,충청남도 예산군 대흥면 하탄방리,9,,4481034000,하탄방리,
4481034030,44,810,340,30,4481034030,4481034030,충청남도 예산군 대흥면 탄방리,10,,4481034000,탄방리,
4481034031,44,810,340,31,4481034031,4481034031,충청남도 예산군 대흥면 금곡리,11,,4481034000,금곡리,
4481034032,44,810,340,32,4481034032,4481034032,충청남도 예산군 대흥면 대률리,12,,4481034000,대률리,19620201
4481034033,44,810,340,33,4481034033,4481034033,충청남도 예산군 대흥면 갈신리,13,,4481034000,갈신리,
4481034034,44,810,340,34,4481034034,4481034034,충청남도 예산군 대흥면 손지리,14,,4481034000,손지리,
4481035000,44,810,350,00,4481035000,4481035000,충청남도 예산군 응봉면,7,,4481000000,응봉면,
4481035021,44,810,350,21,4481035021,4481035021,충청남도 예산군 응봉면 노화리,1,,4481035000,노화리,
4481035022,44,810,350,22,4481035022,4481035022,충청남도 예산군 응봉면 지석리,2,,4481035000,지석리,
4481035023,44,810,350,23,4481035023,4481035023,충청남도 예산군 응봉면 건지화리,3,,4481035000,건지화리,
4481035024,44,810,350,24,4481035024,4481035024,충청남도 예산군 응봉면 신리,4,,4481035000,신리,
4481035025,44,810,350,25,4481035025,4481035025,충청남도 예산군 응봉면 평촌리,5,,4481035000,평촌리,
4481035026,44,810,350,26,4481035026,4481035026,충청남도 예산군 응봉면 등촌리,6,,4481035000,등촌리,
4481035027,44,810,350,27,4481035027,4481035027,충청남도 예산군 응봉면 후사리,7,,4481035000,후사리,
4481035028,44,810,350,28,4481035028,4481035028,충청남도 예산군 응봉면 입침리,8,,4481035000,입침리,
4481035029,44,810,350,29,4481035029,4481035029,충청남도 예산군 응봉면 운곡리,9,,4481035000,운곡리,
4481035030,44,810,350,30,4481035030,4481035030,충청남도 예산군 응봉면 증곡리,10,,4481035000,증곡리,
4481035031,44,810,350,31,4481035031,4481035031,충청남도 예산군 응봉면 송석리,11,,4481035000,송석리,
4481035032,44,810,350,32,4481035032,4481035032,충청남도 예산군 응봉면 주령리,12,,4481035000,주령리,
4481035033,44,810,350,33,4481035033,4481035033,충청남도 예산군 응봉면 계정리,13,,4481035000,계정리,
4481036000,44,810,360,00,4481036000,4481036000,충청남도 예산군 덕산면,8,,4481000000,덕산면,
4481036021,44,810,360,21,4481036021,4481036021,충청남도 예산군 덕산면 읍내리,1,,4481036000,읍내리,
4481036022,44,810,360,22,4481036022,4481036022,충청남도 예산군 덕산면 북문리,2,,4481036000,북문리,
4481036023,44,810,360,23,4481036023,4481036023,충청남도 예산군 덕산면 옥계리,3,,4481036000,옥계리,
4481036024,44,810,360,24,4481036024,4481036024,충청남도 예산군 덕산면 상가리,4,,4481036000,상가리,
4481036025,44,810,360,25,4481036025,4481036025,충청남도 예산군 덕산면 사동리,5,,4481036000,사동리,
4481036026,44,810,360,26,4481036026,4481036026,충청남도 예산군 덕산면 신평리,6,,4481036000,신평리,
4481038000,44,810,380,00,4481038000,4481038000,충청남도 예산군 고덕면,10,,4481000000,고덕면,
4481038021,44,810,380,21,4481038021,4481038021,충청남도 예산군 고덕면 대천리,1,,4481038000,대천리,
4481038022,44,810,380,22,4481038022,4481038022,충청남도 예산군 고덕면 몽곡리,2,,4481038000,몽곡리,
4481038023,44,810,380,23,4481038023,4481038023,충청남도 예산군 고덕면 상몽리,3,,4481038000,상몽리,
4481038024,44,810,380,24,4481038024,4481038024,충청남도 예산군 고덕면 호음리,4,,4481038000,호음리,
4481038025,44,810,380,25,4481038025,4481038025,충청남도 예산군 고덕면 오추리,5,,4481038000,오추리,
4481038026,44,810,380,26,4481038026,4481038026,충청남도 예산군 고덕면 지곡리,6,,4481038000,지곡리,
4481038027,44,810,380,27,4481038027,4481038027,충청남도 예산군 고덕면 상장리,7,,4481038000,상장리,
4481038028,44,810,380,28,4481038028,4481038028,충청남도 예산군 고덕면 상궁리,8,,4481038000,상궁리,
4481038029,44,810,380,29,4481038029,4481038029,충청남도 예산군 고덕면 구만리,9,,4481038000,구만리,
4481038030,44,810,380,30,4481038030,4481038030,충청남도 예산군 고덕면 용리,10,,4481038000,용리,
4481038031,44,810,380,31,4481038031,4481038031,충청남도 예산군 고덕면 사리,11,,4481038000,사리,
4481038032,44,810,380,32,4481038032,4481038032,충청남도 예산군 고덕면 석곡리,12,,4481038000,석곡리,
4481039000,44,810,390,00,4481039000,4481039000,충청남도 예산군 신암면,11,,4481000000,신암면,
4481039021,44,810,390,21,4481039021,4481039021,충청남도 예산군 신암면 종경리,1,,4481039000,종경리,
4481039022,44,810,390,22,4481039022,4481039022,충청남도 예산군 신암면 계촌리,2,,4481039000,계촌리,
4481039023,44,810,390,23,4481039023,4481039023,충청남도 예산군 신암면 두곡리,3,,4481039000,두곡리,
4481039024,44,810,390,24,4481039024,4481039024,충청남도 예산군 신암면 신종리,4,,4481039000,신종리,
4481039025,44,810,390,25,4481039025,4481039025,충청남도 예산군 신암면 하평리,5,,4481039000,하평리,
4481039026,44,810,390,26,4481039026,4481039026,충청남도 예산군 신암면 신택리,6,,4481039000,신택리,
4481039027,44,810,390,27,4481039027,4481039027,충청남도 예산군 신암면 용궁리,7,,4481039000,용궁리,
4481039028,44,810,390,28,4481039028,4481039028,충청남도 예산군 신암면 예림리,8,,4481039000,예림리,
4481039029,44,810,390,29,4481039029,4481039029,충청남도 예산군 신암면 중예리,9,,4481039000,중예리,
4481039030,44,810,390,30,4481039030,4481039030,충청남도 예산군 신암면 조곡리,10,,4481039000,조곡리,
4481039031,44,810,390,31,4481039031,4481039031,충청남도 예산군 신암면 별리,11,,4481039000,별리,
4481039032,44,810,390,32,4481039032,4481039032,충청남도 예산군 신암면 오산리,12,,4481039000,오산리,
4481039033,44,810,390,33,4481039033,4481039033,충청남도 예산군 신암면 탄중리,13,,4481039000,탄중리,
4481040000,44,810,400,00,4481040000,4481040000,충청남도 예산군 오가면,12,,4481000000,오가면,
4481040021,44,810,400,21,4481040021,4481040021,충청남도 예산군 오가면 역탑리,1,,4481040000,역탑리,
4481040022,44,810,400,22,4481040022,4481040022,충청남도 예산군 오가면 원평리,2,,4481040000,원평리,
4481040023,44,810,400,23,4481040023,4481040023,충청남도 예산군 오가면 신장리,3,,4481040000,신장리,
4481040024,44,810,400,24,4481040024,4481040024,충청남도 예산군 오가면 신석리,4,,4481040000,신석리,
4481040025,44,810,400,25,4481040025,4481040025,충청남도 예산군 오가면 월곡리,5,,4481040000,월곡리,
4481040026,44,810,400,26,4481040026,4481040026,충청남도 예산군 오가면 좌방리,6,,4481040000,좌방리,
4481040027,44,810,400,27,4481040027,4481040027,충청남도 예산군 오가면 분천리,7,,4481040000,분천리,
4481040028,44,810,400,28,4481040028,4481040028,충청남도 예산군 오가면 양막리,8,,4481040000,양막리,
4481040029,44,810,400,29,4481040029,4481040029,충청남도 예산군 오가면 내량리,9,,4481040000,내량리,
4481040030,44,810,400,30,4481040030,4481040030,충청남도 예산군 오가면 원천리,10,,4481040000,원천리,
4481040031,44,810,400,31,4481040031,4481040031,충청남도 예산군 오가면 신원리,11,,4481040000,신원리,
4481040032,44,810,400,32,4481040032,4481040032,충청남도 예산군 오가면 오촌리,12,,4481040000,오촌리,
4482500000,44,825,000,00,4482500000,4482500000,충청남도 태안군,14,,4400000000,태안군,
4482525000,44,825,250,00,4482525000,4482525000,충청남도 태안군 태안읍,1,,4482500000,태안읍,
4482525021,44,825,250,21,4482525021,4482525021,충청남도 태안군 태안읍 동문리,1,,4482525000,동문리,
4482525022,44,825,250,22,4482525022,4482525022,충청남도 태안군 태안읍 남문리,2,,4482525000,남문리,
4482525023,44,825,250,23,4482525023,4482525023,충청남도 태안군 태안읍 장산리,3,,4482525000,장산리,
4482525024,44,825,250,24,4482525024,4482525024,충청남도 태안군 태안읍 남산리,4,,4482525000,남산리,
4482525025,44,825,250,25,4482525025,4482525025,충청남도 태안군 태안읍 송암리,5,,4482525000,송암리,
4482525026,44,825,250,26,4482525026,4482525026,충청남도 태안군 태안읍 반곡리,6,,4482525000,반곡리,
4482525027,44,825,250,27,4482525027,4482525027,충청남도 태안군 태안읍 평천리,7,,4482525000,평천리,
4482525028,44,825,250,28,4482525028,4482525028,충청남도 태안군 태안읍 상옥리,8,,4482525000,상옥리,
4482525029,44,825,250,29,4482525029,4482525029,충청남도 태안군 태안읍 인평리,9,,4482525000,인평리,
4482525030,44,825,250,30,4482525030,4482525030,충청남도 태안군 태안읍 도내리,10,,4482525000,도내리,
4482525031,44,825,250,31,4482525031,4482525031,충청남도 태안군 태안읍 어은리,11,,4482525000,어은리,
4482525032,44,825,250,32,4482525032,4482525032,충청남도 태안군 태안읍 산후리,12,,4482525000,산후리,
4482525033,44,825,250,33,4482525033,4482525033,충청남도 태안군 태안읍 삭선리,13,,4482525000,삭선리,
4518036023,45,180,360,23,4518036023,4518036023,전라북도 정읍시 덕천면 신월리,3,,4518036000,신월리,
4482525300,44,825,253,00,4482525300,4482525300,충청남도 태안군 안면읍,2,,4482500000,안면읍,
4482525321,44,825,253,21,4482525321,4482525321,충청남도 태안군 안면읍 승언리,1,,4482525300,승언리,
4482525322,44,825,253,22,4482525322,4482525322,충청남도 태안군 안면읍 정당리,2,,4482525300,정당리,
4482525323,44,825,253,23,4482525323,4482525323,충청남도 태안군 안면읍 창기리,3,,4482525300,창기리,
4482525324,44,825,253,24,4482525324,4482525324,충청남도 태안군 안면읍 중장리,4,,4482525300,중장리,
4482525325,44,825,253,25,4482525325,4482525325,충청남도 태안군 안면읍 신야리,5,,4482525300,신야리,
4482525326,44,825,253,26,4482525326,4482525326,충청남도 태안군 안면읍 황도리,6,,4482525300,황도리,
4482531000,44,825,310,00,4482531000,4482531000,충청남도 태안군 고남면,3,,4482500000,고남면,
4482531021,44,825,310,21,4482531021,4482531021,충청남도 태안군 고남면 장곡리,1,,4482531000,장곡리,
4482531022,44,825,310,22,4482531022,4482531022,충청남도 태안군 고남면 누동리,2,,4482531000,누동리,
4482531023,44,825,310,23,4482531023,4482531023,충청남도 태안군 고남면 고남리,3,,4482531000,고남리,
4482532000,44,825,320,00,4482532000,4482532000,충청남도 태안군 남면,4,,4482500000,남면,
4482532021,44,825,320,21,4482532021,4482532021,충청남도 태안군 남면 진산리,1,,4482532000,진산리,
4482532022,44,825,320,22,4482532022,4482532022,충청남도 태안군 남면 몽산리,2,,4482532000,몽산리,
4482532023,44,825,320,23,4482532023,4482532023,충청남도 태안군 남면 신장리,3,,4482532000,신장리,
4482532024,44,825,320,24,4482532024,4482532024,충청남도 태안군 남면 달산리,4,,4482532000,달산리,
4482532025,44,825,320,25,4482532025,4482532025,충청남도 태안군 남면 양잠리,5,,4482532000,양잠리,
4482532026,44,825,320,26,4482532026,4482532026,충청남도 태안군 남면 원청리,6,,4482532000,원청리,
4482532027,44,825,320,27,4482532027,4482532027,충청남도 태안군 남면 당암리,7,,4482532000,당암리,
4482532028,44,825,320,28,4482532028,4482532028,충청남도 태안군 남면 신온리,8,,4482532000,신온리,
4482532029,44,825,320,29,4482532029,4482532029,충청남도 태안군 남면 거아도리,9,,4482532000,거아도리,
4482533000,44,825,330,00,4482533000,4482533000,충청남도 태안군 근흥면,5,,4482500000,근흥면,
4482533021,44,825,330,21,4482533021,4482533021,충청남도 태안군 근흥면 두야리,1,,4482533000,두야리,
